,0
2011-08-08,4.011471666666668
2011-08-09,6.3781966666666685
2011-08-10,0.2583083333333344
2011-08-11,0.804356666666667
2011-08-12,0.9661533333333366
2011-08-13,4.700480833333333
2011-08-14,1.7153033333333356
2011-08-15,-1.7314500000000006
2011-08-16,-1.5373658333333313
2011-08-17,4.408031666666669
2011-08-18,5.828168333333333
2011-08-19,4.386129166666669
2011-08-20,2.9080708333333365
2011-08-21,5.423580000000001
2011-08-22,2.505470833333334
2011-08-23,7.808100833333334
2011-08-24,10.920860833333338
2011-08-25,4.857965833333334
2011-08-26,3.836639166666668
2011-08-27,6.023267500000002
2011-08-28,2.5292666666666688
2011-08-29,1.1166541666666692
2011-08-30,3.1905550000000003
2011-08-31,9.148171666666665
2011-09-01,10.999549166666668
2011-09-02,10.190605000000003
2011-09-03,7.759764999999999
2011-09-04,0.3555358333333321
2011-09-05,-3.306910833333332
2011-09-06,-5.435368333333332
2011-09-07,-4.2648649999999995
2011-09-08,-4.2891891666666675
2011-09-09,-2.7046241666666657
2011-09-10,-1.9423508333333335
2011-09-11,-1.5088633333333332
2011-09-12,1.461221666666668
2011-09-13,5.297639166666669
2011-09-14,-7.414080833333332
2011-09-15,-11.215805833333333
2011-09-16,-6.543128333333333
2011-09-17,-5.534061666666666
2011-09-18,-3.3469200000000003
2011-09-19,-3.097792499999999
2011-09-20,-5.397188333333333
2011-09-21,-3.2291516666666653
2011-09-22,-10.496245
2011-09-23,-12.965195833333333
2011-09-24,-10.714351666666666
2011-09-25,-12.312566666666667
2011-09-26,-7.4644325
2011-09-27,-7.035429999999999
2011-09-28,-4.642706666666668
2011-09-29,-2.2310883333333322
2011-09-30,-5.8453100000000004
2011-10-01,-13.490393333333335
2011-10-02,-13.940948333333333
2011-10-03,-11.939761666666667
2011-10-04,-9.583178333333333
2011-10-05,-7.340106666666665
2011-10-06,-3.6483658333333318
2011-10-07,-1.6750366666666674
2011-10-08,-3.159595833333333
2011-10-09,-4.260601666666665
2011-10-10,-5.1353775
2011-10-11,-3.6455133333333336
2011-10-12,-3.382446666666666
2011-10-13,-4.438581666666668
2011-10-14,-6.252484166666664
2011-10-15,-9.541145000000002
2011-10-16,-1.8516541666666668
2011-10-17,-14.852639166666664
2011-10-18,-17.517195833333332
2011-10-19,-18.317403333333335
2011-10-20,-17.872675
2011-10-21,-19.282094999999998
2011-10-22,-14.032659166666667
2011-10-23,-6.05025333333333
2011-10-24,-6.333107499999997
2011-10-25,-3.054415833333332
2011-10-26,-9.845629166666667
2011-10-27,-18.0090125
2011-10-28,-19.514215
2011-10-29,-18.8450425
2011-10-30,-13.138424166666667
2011-10-31,-17.947640833333335
2011-11-01,-11.496369166666666
2011-11-02,-7.5362649999999975
2011-11-03,-16.548625
2011-11-04,-19.177175833333333
2011-11-05,-18.799275833333333
2011-11-06,-8.459465
2011-11-07,-6.322249999999998
2011-11-08,-4.131089999999998
2011-11-09,-17.440875833333333
2011-11-10,-25.864230833333334
2011-11-11,-21.81387083333333
2011-11-12,-11.133526666666667
2011-11-13,-2.1174733333333324
2011-11-14,-0.6032958333333328
2011-11-15,-10.806624999999999
2011-11-16,-22.224250833333333
2011-11-17,-28.430059999999997
2011-11-18,-21.575121666666664
2011-11-19,-9.743015833333333
2011-11-20,-22.704129166666664
2011-11-21,-20.382828333333332
2011-11-22,-20.209765
2011-11-23,-21.212104999999998
2011-11-24,-18.518195833333333
2011-11-25,-13.739501666666664
2011-11-26,-11.957203333333334
2011-11-27,-26.792730000000002
2011-11-28,-29.052400833333333
2011-11-29,-29.674408333333332
2011-11-30,-31.4222575
2011-12-01,-29.59732166666667
2011-12-02,-24.775208333333335
2011-12-03,-16.219286666666665
2011-12-04,-21.407481666666666
2011-12-05,-33.8310525
2011-12-06,-32.78076333333333
2011-12-07,-33.32495
2011-12-08,-30.796221666666668
2011-12-09,-33.34450916666667
2011-12-10,-38.900846666666666
2011-12-12,-27.64630083333333
2011-12-13,-21.9856525
2011-12-14,-12.371011666666666
2011-12-15,-19.098393333333334
2011-12-16,-32.19527166666666
2011-12-17,-32.411605
2011-12-18,-22.66953666666667
2011-12-19,-17.272224166666664
2011-12-20,-19.712861666666665
2011-12-21,-21.269998333333334
2011-12-22,-25.621323333333333
2011-12-23,-32.495221666666666
2011-12-24,-32.534236666666665
2011-12-25,-29.47377916666667
2011-12-26,-33.05065333333334
2011-12-27,-29.128402499999996
2011-12-28,-28.836116666666666
2011-12-29,-17.3251275
2011-12-30,-15.290194999999999
2011-12-31,-19.016522499999997
2012-01-01,-23.393349999999998
2012-01-02,-37.37437
2012-01-03,-37.948793333333334
2012-01-04,-25.5311425
2012-01-05,-17.314978333333332
2012-01-06,-11.936299166666664
2012-01-07,-23.306502499999997
2012-01-08,-28.174872500000003
2012-01-09,-30.406342499999997
2012-01-10,-29.047395833333336
2012-01-11,-23.433736666666665
2012-01-12,-45.15092333333334
2012-01-13,-49.074400833333335
2012-01-14,-40.40171083333333
2012-01-15,-32.023850833333334
2012-01-16,-10.750914999999997
2012-01-17,-28.469643333333334
2012-01-18,-40.38010583333333
2012-01-19,-37.136967500000004
2012-01-20,-42.511474166666666
2012-01-21,-39.997976666666666
2012-01-22,-26.482599166666663
2012-01-23,-24.806614166666666
2012-01-24,-31.44540166666667
2012-01-25,-33.54273
2012-01-26,-30.0050975
2012-01-27,-28.335361666666667
2012-01-28,-29.755465833333332
2012-01-29,-26.983365000000003
2012-01-30,-17.018676666666668
2012-01-31,-9.070161666666666
2012-02-01,-16.937975833333333
2012-02-02,-20.23342583333333
2012-02-03,-19.845938333333333
2012-02-04,-20.620594166666667
2012-02-05,-25.787540833333335
2012-02-06,-30.051614999999998
2012-02-07,-29.579515
2012-02-08,-32.42199166666666
2012-02-09,-31.880615833333334
2012-02-10,-33.444677500000004
2012-02-11,-42.3827425
2012-02-12,-40.549655
2012-02-13,-34.98667
2012-02-14,-32.475055
2012-02-15,-25.438947499999998
2012-02-16,-25.272612499999997
2012-02-17,-26.162848333333333
2012-02-18,-26.99743583333333
2012-02-19,-31.636269166666665
2012-02-20,-28.60088
2012-02-21,-20.155935
2012-02-22,-18.187435
2012-02-23,-13.384000833333333
2012-02-24,-26.877313333333333
2012-02-25,-31.577740000000002
2012-02-26,-19.796521666666667
2012-02-27,-19.603806666666667
2012-02-28,-17.95250916666667
2012-02-29,-6.688025833333334
2012-03-01,-14.710890833333332
2012-03-02,-20.8931975
2012-03-03,-28.51790166666667
2012-03-04,-28.96012
2012-03-05,-27.12361
2012-03-06,-9.220551666666665
2012-03-07,-3.3218325000000006
2012-03-08,-20.598058333333334
2012-03-09,-23.02610083333333
2012-03-10,-19.9179025
2012-03-11,-16.045945
2012-03-12,-1.6197099999999995
2012-03-13,-5.88839
2012-03-14,-1.1902458333333323
2012-03-15,-1.065858333333331
2012-03-16,-3.600892499999999
2012-03-17,-3.7129208333333317
2012-03-18,-1.8130716666666642
2012-03-19,0.725481666666667
2012-03-20,0.7348775000000026
2012-03-21,0.5852858333333361
2012-03-22,-8.394730833333334
2012-03-23,-11.573394166666667
2012-03-24,-6.207531666666665
2012-03-25,-4.784553333333332
2012-03-26,-6.356481666666665
2012-03-27,-4.241645
2012-03-28,-0.14671249999999927
2012-03-29,-3.845534999999998
2012-03-30,-0.8121716666666661
2012-03-31,-5.510497499999999
2012-04-01,2.0624500000000006
2012-04-02,2.5819508333333347
2012-04-03,0.02637750000000209
2012-04-04,-4.358159999999998
2012-04-05,-12.865345833333334
2012-04-06,-17.754469166666667
2012-04-07,-10.3190075
2012-04-08,-9.70232333333333
2012-04-09,-7.9972199999999996
2012-04-10,-13.6108025
2012-04-11,-19.66116333333333
2012-04-12,-15.505509166666668
2012-04-13,-15.05334
2012-04-14,-5.065380833333332
2012-04-15,-1.6907616666666667
2012-04-16,-8.578338333333333
2012-04-17,-9.480883333333333
2012-04-18,-6.4561600000000015
2012-04-19,-5.120691666666667
2012-04-20,-14.224919166666666
2012-04-21,-14.826270000000001
2012-04-22,-15.941445833333333
2012-04-23,-12.888923333333333
2012-04-24,-6.3124424999999995
2012-04-25,0.9057483333333339
2012-04-26,-0.27682749999999895
2012-04-27,-13.159540833333333
2012-04-28,-4.858848333333332
2012-04-29,-7.239746666666668
2012-04-30,-0.8494433333333316
2012-05-01,0.8424925
2012-05-02,5.286645
2012-05-03,2.709090833333335
2012-05-04,1.5137925000000017
2012-05-05,5.313447500000002
2012-05-06,5.957970833333332
2012-05-07,-0.2873458333333314
2012-05-08,-3.028134999999999
2012-05-09,-4.973184166666666
2012-05-10,-4.813911666666665
2012-05-11,-4.088876666666665
2012-05-12,-2.9271891666666634
2012-05-13,-3.552619166666666
2012-05-14,-3.6464183333333327
2012-05-15,-2.514138333333333
2012-05-16,-1.9436083333333325
2012-05-17,-4.226958333333335
2012-05-18,0.4872008333333353
2012-05-19,5.545623333333335
2012-05-20,3.6172833333333347
2012-05-21,-2.767510833333333
2012-05-22,-4.532212499999998
2012-05-23,0.23716916666666718
2012-05-24,5.571925833333336
2012-05-25,6.722089166666666
2012-05-26,7.262613333333334
2012-05-27,8.646883333333335
2012-05-28,8.185033333333335
2012-05-29,4.200330000000002
2012-05-30,1.3936383333333353
2012-05-31,-6.3348683333333335
2012-06-01,-7.740359166666667
2012-06-02,-3.624889166666666
2012-06-03,0.6598300000000027
2012-06-04,3.4105208333333334
2012-06-05,0.3886183333333335
2012-06-06,-2.801753333333334
2012-06-07,-1.397907499999999
2012-06-08,2.1828641666666684
2012-06-09,4.385401666666667
2012-06-10,4.22213916666667
2012-06-11,0.17931083333333517
2012-06-12,1.2557641666666666
2012-06-13,-1.7099433333333316
2012-06-14,1.892331666666669
2012-06-15,4.927393333333334
2012-06-16,8.679825833333332
2012-06-17,4.815585833333336
2012-06-18,7.7776250000000005
2012-06-19,7.312968333333333
2012-06-20,8.58971666666667
2012-06-21,4.2325583333333325
2012-06-22,3.216245833333334
2012-06-23,3.0793925000000004
2012-06-24,7.974165833333335
2012-06-25,6.469471666666668
2012-06-26,1.2678616666666647
2012-06-27,6.942865
2012-06-28,14.271194999999999
2012-06-29,13.741559166666667
2012-06-30,12.417363333333334
2012-07-01,12.487476666666668
2012-07-02,8.480020000000001
2012-07-03,10.326567500000001
2012-07-04,14.656569166666666
2012-07-05,14.63463166666667
2012-07-06,17.354403333333334
2012-07-07,14.10158916666667
2012-07-08,7.616969166666666
2012-07-09,6.978489166666669
2012-07-10,8.739793333333337
2012-07-11,7.166139166666667
2012-07-12,8.524281666666669
2012-07-13,7.129461666666669
2012-07-14,5.273733333333335
2012-07-15,8.538333333333334
2012-07-16,10.072988333333335
2012-07-17,11.594456666666668
2012-07-18,14.468168333333333
2012-07-19,15.023540000000002
2012-07-20,4.53912416666667
2012-07-21,6.480520000000001
2012-07-22,10.55504166666667
2012-07-23,15.402270833333334
2012-07-24,16.899548333333335
2012-07-25,17.602755000000002
2012-07-26,9.7955725
2012-07-27,9.688314166666668
2012-07-28,6.503214166666669
2012-07-29,1.9799716666666682
2012-07-30,4.551585833333335
2012-07-31,10.575493333333334
2012-08-01,9.828355833333335
2012-08-02,7.148260833333335
2012-08-03,10.787937500000004
2012-08-04,6.597800000000003
2012-08-05,4.404946666666668
2012-08-06,5.3222008333333335
2012-08-07,7.408013055555558
2012-08-08,9.483764444444446
2012-08-09,6.952140000000003
2012-08-10,0.5764250000000007
2012-08-11,-0.7218491666666672
2012-08-13,0.45415916666666806
2012-08-14,0.5735633333333349
2012-08-15,3.015048333333333
2012-08-16,4.0586425
2012-08-17,-1.5798366666666652
2012-08-18,-2.633649166666665
2012-08-19,-0.5765899999999989
2012-08-20,-2.0270774999999968
2012-08-21,2.2171600000000007
2012-08-22,3.640297499999999
2012-08-23,5.737576666666669
2012-08-24,6.154422500000002
2012-08-25,4.190861666666668
2012-08-26,4.246140833333333
2012-08-27,4.087035000000001
2012-08-28,4.013550833333333
2012-08-29,4.840818333333333
2012-08-30,7.929899166666666
2012-08-31,2.175684999999999
2012-09-01,1.9090008333333366
2012-09-02,2.77176166666667
2012-09-03,3.3646625000000028
2012-09-04,4.904226666666667
2012-09-05,1.6718100000000014
2012-09-06,2.8225850000000037
2012-09-07,2.4022175000000012
2012-09-08,-3.1670175
2012-09-09,-4.594896666666666
2012-09-10,-4.2409166666666644
2012-09-11,-1.7585266666666677
2012-09-12,-0.9676324999999985
2012-09-13,0.14550250000000156
2012-09-14,-6.2517225000000005
2012-09-15,-5.908281666666666
2012-09-16,-1.9093541666666651
2012-09-17,-1.7135783333333332
2012-09-18,-9.230107499999999
2012-09-19,-7.697736666666665
2012-09-20,-4.251353333333334
2012-09-21,-2.038379166666666
2012-09-22,-8.284014166666665
2012-09-23,-14.357006666666669
2012-09-24,-10.466873333333334
2012-09-25,-1.2566333333333322
2012-09-26,-1.0690191666666664
2012-09-27,-1.478282499999998
2012-09-28,-6.1666375
2012-09-29,-8.238864999999999
2012-09-30,-7.671915833333334
2012-10-01,-7.03653
2012-10-02,-6.79607
2012-10-03,-4.191058333333333
2012-10-04,-3.6353950000000004
2012-10-05,-19.38462
2012-10-06,-21.673599166666666
2012-10-07,-21.712104166666666
2012-10-08,-18.8978125
2012-10-09,-11.346294166666667
2012-10-10,-18.88078833333333
2012-10-11,-14.037568333333333
2012-10-12,-11.532665833333333
2012-10-13,-3.740431666666666
2012-10-14,-3.254785000000002
2012-10-15,-10.565140833333333
2012-10-16,-3.9117258333333322
2012-10-17,-5.447124166666666
2012-10-18,-11.850600833333331
2012-10-19,-15.734839166666667
2012-10-20,-11.867861666666668
2012-10-21,-4.858349166666665
2012-10-22,-0.8811816666666678
2012-10-23,-0.1738058333333322
2012-10-24,-0.07461333333333335
2012-10-25,-6.243631666666665
2012-10-26,-22.23622
2012-10-27,-24.688215833333334
2012-10-28,-24.60453
2012-10-29,-22.1770425
2012-10-30,-19.729478333333333
2012-10-31,-21.0142225
2012-11-01,-18.926974722222223
2012-11-02,-19.286429444444444
2012-11-03,-20.712130833333333
2012-11-04,-24.843635833333334
2012-11-05,-23.9637025
2012-11-06,-21.697875
2012-11-07,-24.127606666666665
2012-11-08,-23.1331725
2012-11-09,-8.011399999999998
2012-11-10,-3.4480508333333337
2012-11-11,-8.724814166666667
2012-11-12,-28.747079166666666
2012-11-13,-30.2379875
2012-11-14,-30.437216666666668
2012-11-15,-29.135670833333332
2012-11-16,-25.684373333333337
2012-11-17,-26.0598375
2012-11-18,-22.884717499999997
2012-11-19,-16.4272625
2012-11-20,-16.504873333333332
2012-11-21,-18.317051666666668
2012-11-22,-10.370789166666667
2012-11-23,-26.572824166666667
2012-11-24,-36.33525916666667
2012-11-25,-23.90638
2012-11-26,-30.236248333333332
2012-11-27,-36.1499575
2012-11-28,-31.474774999999998
2012-11-29,-22.368595833333334
2012-11-30,-15.649590833333333
2012-12-01,-9.709355
2012-12-02,-1.8532924999999976
2012-12-03,-1.5862366666666645
2012-12-04,-17.292527500000002
2012-12-05,-23.869426666666666
2012-12-06,-23.551864166666665
2012-12-07,-14.9885825
2012-12-08,-19.72968
2012-12-09,-19.591240833333334
2012-12-10,-36.79317666666667
2012-12-11,-35.319765833333335
2012-12-12,-31.16981583333333
2012-12-13,-26.92320666666667
2012-12-14,-23.825694166666665
2012-12-15,-12.672204166666667
2012-12-16,-19.440101666666667
2012-12-17,-25.346544166666664
2012-12-18,-22.62463
2012-12-19,-25.5833375
2012-12-20,-25.89458
2012-12-21,-37.117865
2012-12-22,-33.864332499999996
2012-12-23,-29.340073333333333
2012-12-24,-36.73171333333334
2012-12-25,-35.9045175
2012-12-26,-36.02547416666667
2012-12-27,-35.008335
2012-12-28,-33.87672583333333
2012-12-29,-39.29426
2012-12-30,-39.14562166666666
2012-12-31,-32.27716916666667
2013-01-01,-41.53203416666667
2013-01-02,-37.7412225
2013-01-03,-37.77144833333333
2013-01-04,-35.80155916666667
2013-01-05,-31.271776666666668
2013-01-06,-32.96742416666667
2013-01-07,-34.92317333333333
2013-01-08,-26.75435333333333
2013-01-09,-20.450116666666666
2013-01-10,-17.850069166666668
2013-01-11,-10.555541666666665
2013-01-12,-18.378046666666666
2013-01-13,-40.937313333333336
2013-01-14,-45.08737583333333
2013-01-15,-41.0900425
2013-01-16,-34.5851575
2013-01-17,-32.25826583333333
2013-01-18,-28.77409833333333
2013-01-19,-15.867254166666667
2013-01-20,-34.046481666666665
2013-01-21,-44.5393875
2013-01-22,-50.371485
2013-01-23,-39.44048416666667
2013-01-24,-43.700478333333336
2013-01-25,-32.328269999999996
2013-01-26,-35.653713333333336
2013-01-27,-28.7394475
2013-01-28,-7.169914166666665
2013-01-29,-4.099161666666666
2013-01-30,-27.630216666666666
2013-01-31,-41.84721
2013-02-01,-47.301566666666666
2013-02-02,-32.52561166666667
2013-02-03,-37.493896666666664
2013-02-04,-27.49212916666667
2013-02-05,-27.47748916666667
2013-02-06,-26.766123333333336
2013-02-07,-22.116990833333332
2013-02-08,-31.69233416666667
2013-02-09,-30.421725
2013-02-10,-18.704534166666665
2013-02-11,-25.145183333333335
2013-02-12,-29.103664166666665
2013-02-13,-22.79386666666667
2013-02-14,-20.605235
2013-02-15,-30.933854999999998
2013-02-16,-38.19428916666667
2013-02-17,-31.449704999999998
2013-02-18,-21.74715
2013-02-19,-36.19244083333333
2013-02-20,-43.91918916666666
2013-02-21,-39.49124083333333
2013-02-22,-34.61739583333333
2013-02-23,-39.75755
2013-02-24,-35.3356225
2013-02-25,-28.555583333333335
2013-02-26,-28.68110333333333
2013-02-27,-32.337830833333335
2013-02-28,-33.71495083333333
2013-03-01,-36.0461225
2013-03-02,-36.940394166666664
2013-03-03,-34.94773416666667
2013-03-04,-23.122846666666664
2013-03-05,-30.432389166666667
2013-03-06,-33.19038583333333
2013-03-07,-32.951412499999996
2013-03-08,-25.761075833333333
2013-03-09,-13.442694166666664
2013-03-10,-12.839934999999999
2013-03-11,-30.254432500000004
2013-03-12,-28.328465833333336
2013-03-13,-33.600883333333336
2013-03-14,-29.72649
2013-03-15,-15.481155833333332
2013-03-16,-18.861189166666666
2013-03-17,-30.444633333333332
2013-03-18,-24.412256666666664
2013-03-19,-28.48822583333333
2013-03-20,-35.73394416666667
2013-03-21,-37.498131666666666
2013-03-22,-28.391945000000003
2013-03-23,-21.174512500000002
2013-03-24,-32.962628333333335
2013-03-25,-33.563118333333335
2013-03-26,-31.2670875
2013-03-27,-29.770849166666665
2013-03-28,-18.86688
2013-03-29,-15.868241666666668
2013-03-30,-19.0892475
2013-03-31,-10.643438333333332
2013-04-01,-24.536913333333334
2013-04-02,-28.081573333333335
2013-04-03,-23.295793333333336
2013-04-04,-20.272716666666664
2013-04-05,-13.949833333333332
2013-04-06,-5.595694166666665
2013-04-07,-2.9176775
2013-04-08,-1.0214616666666643
2013-04-09,0.21186416666666888
2013-04-10,0.3728466666666665
2013-04-11,-19.348084166666666
2013-04-12,-23.97516416666667
2013-04-13,-18.0271075
2013-04-14,-5.680966666666664
2013-04-15,-4.794233333333333
2013-04-16,-17.502349166666665
2013-04-17,-4.496208333333333
2013-04-18,-10.181596666666666
2013-04-19,-22.5894875
2013-04-20,-21.28383416666667
2013-04-21,-13.889954166666667
2013-04-22,-8.868035833333332
2013-04-23,-15.931365
2013-04-24,-21.520824166666667
2013-04-25,-14.478963333333333
2013-04-26,-13.8035175
2013-04-27,-14.145484166666668
2013-04-28,-12.216744999999998
2013-04-29,-6.1241691666666656
2013-04-30,-0.601227499999999
2013-05-01,-1.2580241666666643
2013-05-02,-7.9240450000000004
2013-05-03,-22.923483333333333
2013-05-04,-20.1854475
2013-05-05,-11.483901666666666
2013-05-06,-6.143960833333334
2013-05-07,-4.473028333333332
2013-05-08,-2.708774999999999
2013-05-09,-0.8507908333333335
2013-05-10,-4.860740000000001
2013-05-11,-8.481700833333333
2013-05-12,-13.213628333333332
2013-05-13,-9.375709166666667
2013-05-14,2.783649166666668
2013-05-15,4.390185
2013-05-16,0.7305866666666662
2013-05-17,-0.17780499999999932
2013-05-18,1.4798524999999987
2013-05-19,5.104846666666669
2013-05-20,0.6415808333333354
2013-05-21,-0.7548875000000006
2013-05-22,-1.4486141666666643
2013-05-23,-5.186689166666666
2013-05-24,-9.135193333333332
2013-05-25,-5.28762
2013-05-26,-0.5944074999999968
2013-05-27,1.1127733333333374
2013-05-28,1.9873991666666668
2013-05-29,4.2548125
2013-05-30,1.9437216666666692
2013-05-31,0.9529558333333353
2013-06-01,-0.5043974999999978
2013-06-02,-3.302069166666667
2013-06-03,-4.385099166666667
2013-06-04,-3.5530841666666646
2013-06-05,0.1629308333333356
2013-06-06,0.19767583333333447
2013-06-07,-2.8680358333333333
2013-06-08,-1.2208541666666652
2013-06-09,-0.7295175000000006
2013-06-10,-0.09463583333333236
2013-06-11,6.485656666666667
2013-06-12,10.308259999999999
2013-06-13,2.795482500000002
2013-06-14,1.3930250000000015
