,0
2013-01-30,-6.8867241666666645
2013-01-31,-20.752443333333332
2013-02-01,-20.035269166666666
2013-02-02,-19.827944166666665
2013-02-05,-6.762036666666668
2013-02-06,-6.257243333333332
2013-02-07,-3.843147499999999
2013-02-08,-6.696580000000001
2013-02-09,-11.132705
2013-02-10,-0.21200000000000033
2013-02-11,-4.141628333333334
2013-02-12,-3.334890833333331
2013-02-13,-14.032512499999998
2013-02-14,-19.639080833333335
2013-02-15,-15.409158333333332
2013-02-16,-18.982775
2013-02-17,-24.609335
2013-02-18,-10.79435
2013-02-19,-6.739365833333333
2013-02-20,-19.753241666666668
2013-02-21,-7.302827499999999
2013-02-22,-1.9809241666666664
2013-02-25,-1.9843891666666655
2013-02-26,-12.345706666666667
2013-03-01,-17.880020833333333
2013-03-02,-25.265036666666663
2013-03-03,-24.969107500000003
2013-03-04,-12.821553333333332
2013-03-05,-4.7575875000000005
2013-03-06,-17.387489166666665
2013-03-07,-19.534864166666665
2013-03-08,-14.118925833333334
2013-03-09,-7.936348333333332
2013-03-10,-0.9134024999999998
2013-03-11,-11.115464166666667
2013-03-12,-15.307354166666668
2013-03-13,-13.107698333333333
2013-03-14,-17.067565
2013-03-15,-10.965049166666665
2013-03-16,-7.288028333333332
2013-03-17,-4.933106666666666
2013-03-18,0.23198166666666786
2013-03-19,-3.655714166666666
2013-03-20,-10.858153333333334
2013-03-21,-14.6595925
2013-03-22,-5.507660000000001
2013-03-23,-0.04032166666666548
2013-03-24,-3.7693533333333327
2013-03-25,-18.501894166666666
2013-03-26,-20.775655
2013-03-27,-21.859827499999998
2013-03-28,-17.3783725
2013-03-29,-11.334336666666665
2013-03-30,-6.240794166666666
2013-03-31,-2.8546474999999982
2013-04-01,-6.642424999999999
2013-04-02,-5.456830833333335
2013-04-03,-6.580366666666664
2013-04-04,-7.27835
2013-04-05,-11.102051666666666
2013-04-06,-9.301904166666667
2013-04-07,-6.568235833333332
2013-04-08,-2.0087724999999996
2013-04-09,2.098502500000002
2013-04-10,1.352110833333337
2013-04-11,-0.9181499999999989
2013-04-12,-7.165628333333333
2013-04-13,-5.245244999999999
2013-04-14,-3.846040000000001
2013-04-15,-0.6075883333333311
2013-04-16,0.8969549999999996
2013-04-17,0.5305150000000006
2013-04-18,1.0645208333333358
2013-04-19,-12.177190833333334
2013-04-20,-12.302635
2013-04-21,-8.080753333333332
2013-04-22,-4.663789166666667
2013-04-23,-3.326381666666666
2013-04-25,-5.103329999999999
2013-04-26,-3.420383333333332
2013-04-27,-1.052872499999997
2013-04-28,-1.5364641666666643
2013-04-29,-1.0217366666666645
2013-04-30,-0.6894308333333319
2013-05-01,-0.6429324999999988
2013-05-02,-1.2710899999999985
2013-05-03,-5.138240833333333
2013-05-04,-10.2469025
2013-05-05,-5.732343333333333
