,0
0,2.450302499999998
1,2.4232766666666676
2,1.7052075000000013
3,4.9322558333333335
4,3.9080375000000025
5,3.511243333333333
6,7.8172575
7,8.558915833333332
8,4.116659166666667
9,8.007723333333333
10,8.123130000000002
11,6.822155000000002
12,6.143459166666669
13,3.9012525
14,3.3811666666666675
15,5.679561666666667
16,2.044492500000001
17,1.3224941666666672
18,1.7187991666666689
19,1.0059225000000014
20,1.7508124999999992
21,1.5454583333333336
22,1.9521233333333325
23,5.254010000000001
24,6.429598333333334
25,8.933375833333333
26,2.812348333333332
27,2.4598325000000005
28,3.8859991666666667
29,5.116930833333336
30,3.4333025000000004
31,2.9962800000000023
32,8.519510833333333
33,12.239512499999998
34,7.8173175000000015
35,3.598291666666668
36,4.354355
37,4.824169166666667
38,5.946095000000001
39,7.567276666666665
40,8.305620000000001
41,11.029255833333332
42,10.816520000000002
43,13.394229999999999
44,11.990473333333332
45,11.088940000000001
46,5.138470000000002
47,8.086518333333336
48,9.422724166666667
49,9.270194166666665
50,11.068142499999999
51,9.184299999999999
52,3.8383241666666676
53,7.20095916666667
54,8.890555833333336
55,11.7112125
56,11.927634166666666
57,6.299319166666666
58,1.3955833333333338
59,6.227471666666665
60,9.323173333333335
61,3.647020000000001
62,6.0481058333333335
63,4.497249999999999
64,3.9990358333333353
65,5.475910000000002
66,3.9449766666666677
67,2.6271375000000012
68,4.862695000000001
69,2.240513333333334
70,7.353764166666668
71,10.120860833333337
72,2.6904791666666674
73,4.114158333333333
74,8.582365833333332
75,10.434323333333333
76,9.674011666666667
77,7.224317499999999
78,5.596018333333333
79,0.901482500000002
80,3.4712783333333337
81,3.2045766666666666
82,2.566286666666668
83,1.5458466666666677
84,4.804295000000001
85,5.330108333333332
86,2.8030241666666673
87,3.5426450000000016
88,2.307421666666668
89,6.112934999999999
90,6.853617500000001
91,7.987560833333336
92,7.479421666666667
93,3.9423083333333344
94,2.819299166666669
95,3.6640775
96,4.026269166666667
97,2.118164166666667
98,3.562105833333335
99,8.22969
100,7.134074166666667
101,6.759037500000001
102,8.02400416666667
103,3.8931174999999993
104,3.884905000000001
105,6.070388333333335
106,3.3849708333333326
107,13.5591925
108,13.165755833333334
109,11.873078333333334
110,11.747623333333332
111,8.061963333333331
112,9.876611666666667
113,13.856569166666665
114,13.912928333333333
115,16.554403333333337
116,13.366955000000004
117,7.3318683333333325
118,6.376532500000001
119,8.177081666666668
120,6.624633333333335
121,8.121794166666668
122,6.590200000000002
123,4.983679166666666
124,7.912944166666667
125,9.315575000000003
126,10.794456666666669
127,13.668168333333332
128,14.22354
129,3.8388341666666697
130,9.986028333333335
131,14.671213333333332
132,16.099548333333335
133,16.802755
134,9.2016175
135,8.964888333333334
136,1.7894450000000017
137,4.0474000000000006
138,10.140765
139,9.198446666666667
140,6.6208675
141,10.101488333333336
142,5.904507500000004
143,9.281975000000001
144,6.328291666666669
145,3.8688941666666654
146,4.7398791666666655
147,6.323670833333334
148,5.630835
149,3.753801666666668
150,3.8905724999999998
151,3.660179166666667
152,5.1927975
153,5.375354999999999
154,7.8215441666666665
155,1.6156433333333329
156,1.3735050000000022
157,2.383745833333336
158,2.915583333333334
159,4.3006225
160,1.639427500000001
161,3.1590166666666675
162,4.018962499999998
163,4.646489166666667
164,1.9510566666666662
165,4.193488333333333
166,1.805690000000002
167,9.691965833333333
168,2.5600966666666682
169,1.8928300000000002
170,4.369681666666668
171,2.9151541666666687
172,5.332019166666667
173,6.8786483333333335
174,3.3074083333333326
175,6.287928333333333
176,7.660695833333333
177,3.9228408333333338
178,8.313825000000001
179,6.30394
180,1.0435666666666656
181,3.0635475
182,3.2005766666666666
183,5.988153333333332
184,6.495955000000001
185,9.063580833333335
186,4.489783333333333
187,2.2290983333333347
188,3.9437800000000003
189,5.8393491666666675
190,6.81832
191,8.626224999999998
192,9.45789916666667
193,8.615820833333334
194,6.174970000000002
195,1.4158658333333343
196,5.9280091666666666
197,6.389895833333334
198,1.865916666666667
199,3.8671608333333345
200,2.491773333333335
201,3.3628649999999993
202,3.4126241666666686
203,2.946074166666667
204,2.1087816666666686
205,1.3336916666666676
206,2.764792500000001
207,2.9443724999999987
208,5.473694166666668
209,4.88961
210,3.659290833333333
211,6.845955833333335
212,7.6584925
213,7.731490000000002
214,8.601213333333336
215,8.970535833333333
216,10.198000833333335
217,4.6211174999999995
218,2.4903200000000005
219,2.9093266666666673
220,1.3161291666666692
221,7.347017500000001
222,7.225498333333334
223,7.463539166666668
224,2.665104166666667
225,3.673900000000001
226,1.302933333333333
227,3.2946658333333345
228,2.298905000000001
229,2.794677500000001
230,3.635660833333334
231,3.6325941666666686
232,3.8148024999999994
233,1.1309983333333344
234,2.0216574999999994
