,0
0,4.990855000000001
1,19.538739166666666
2,21.8745275
3,12.950025833333333
4,6.312408333333333
5,16.1809875
6,14.036873333333334
7,17.02577666666667
8,23.708399999999997
9,24.04875916666667
10,25.760325833333336
11,31.477499166666664
12,35.27383666666667
13,30.986806666666666
14,22.165709166666662
15,15.425375833333334
16,14.162511666666667
17,8.323564166666667
18,14.251996666666665
19,13.570231666666666
20,24.10761583333333
21,28.457662499999998
22,23.418539166666665
23,12.550177499999998
24,8.904505833333333
25,19.62904
26,22.14173166666667
27,15.734805833333334
28,13.1937875
29,9.500295000000001
30,4.938598333333332
31,4.975058333333334
32,28.31246416666667
33,28.1988625
34,24.56849166666667
35,26.581638333333334
36,23.300626666666663
37,15.971089999999998
38,25.50943583333333
39,19.409253333333336
40,28.188435
41,27.419475833333333
42,25.62586
43,19.846029166666664
44,16.12501
45,12.696815
46,11.892023333333334
47,9.011510000000001
48,4.7274191666666665
49,4.477355833333333
50,5.134155833333334
51,0.38366666666666704
52,1.63192
53,2.582841666666667
54,5.117776666666668
55,10.099305
56,5.3381583333333325
57,1.0574058333333365
58,3.305148611111111
59,14.774791666666665
60,18.561175833333333
61,1.3757449999999996
62,3.0020641666666656
63,11.533561666666666
64,14.407725
65,10.624290000000002
66,6.7269499999999995
67,3.3176924999999997
68,4.6162366666666665
69,9.472421666666667
70,7.860429166666667
71,6.568136666666668
72,1.4654833333333313
73,1.673906666666667
74,9.647464166666667
75,5.845937499999998
76,7.95345
77,4.833256666666666
78,9.577833333333334
79,7.660899166666667
80,3.3145050000000005
81,8.044630833333331
82,7.624675
83,7.7798175
84,12.351250833333333
85,14.755954166666667
86,11.571984166666667
87,9.449230833333333
88,7.1118025
89,7.1563825
90,6.723574166666666
91,12.736890000000002
92,13.372826666666668
93,13.574136666666666
94,13.166690833333334
95,7.848393333333334
96,8.240197499999999
97,14.800521666666668
98,12.032101666666668
99,5.032799166666666
100,3.083186666666665
101,15.313714166666669
102,19.002448333333334
103,13.38684
104,3.5164833333333334
105,9.520326666666667
106,15.738133333333336
107,4.31466
108,12.829685000000003
109,6.712856666666666
110,5.805644166666667
111,21.024156666666666
112,19.17624
113,23.41792166666666
114,23.99459333333333
115,16.656785833333334
116,7.041970833333334
117,8.104261666666666
118,21.211670833333333
119,25.095901666666663
120,22.552901666666667
121,18.196115833333334
122,20.776809166666666
123,8.402913333333334
124,8.448170833333334
125,4.397576666666668
126,21.196187499999997
127,12.081512499999997
128,1.2614683333333332
129,0.702295833333333
130,3.0713475000000003
131,11.152476666666667
132,10.834069166666668
133,8.497929166666665
134,4.524958333333333
135,16.265139166666668
136,19.105247499999997
137,15.310300833333335
138,7.912418333333334
139,7.051306666666666
140,3.3842716666666655
141,17.01228416666667
142,28.706631666666667
143,23.760695833333333
144,14.169954166666665
145,11.76159166666667
146,8.593176666666666
147,5.688188333333334
148,2.9329708333333335
149,0.863366666666667
150,11.111646666666667
151,11.674404166666669
152,27.749954166666665
153,21.85779333333333
154,20.195790833333334
155,6.9303083333333335
156,0.25756305555555564
157,16.924731666666666
158,11.532453333333331
159,0.4463524999999991
160,0.3616991666666669
161,1.9048916666666666
162,4.375785
163,1.7228466666666662
164,11.4757125
165,12.060945833333335
166,17.766550833333337
167,15.849508333333333
168,5.422123333333334
169,1.6459033333333337
170,2.150014166666667
171,0.8606024999999997
172,4.4587666666666665
173,10.476381666666667
174,8.733928333333333
175,9.06151
176,15.400971666666669
177,12.863786666666668
178,20.686939166666665
179,27.864116666666664
180,15.215140833333331
181,4.844923333333334
182,7.8519325
183,0.8002591666666664
184,3.8198149999999997
185,4.810680833333333
186,10.880587500000003
187,14.004879166666669
188,5.43664
189,3.5526674999999996
190,0.09654249999999963
191,4.235574166666667
192,12.091470000000001
193,10.018870000000001
194,7.005052500000001
195,1.0069474999999999
196,7.102919166666667
197,11.314468333333332
198,9.7996725
199,2.2054830555555545
200,3.609230833333333
201,7.46549
202,2.2862124999999995
203,0.8072475000000002
204,4.129945833333333
205,1.362424166666667
206,2.4500558333333338
207,4.2649091666666665
208,3.7625166666666665
209,4.897138333333333
210,5.232116666666667
211,3.31044
212,5.834460833333335
213,7.083045000000001
214,2.8896166666666665
215,9.692234166666667
216,10.95355
217,13.256404999999999
218,14.137300833333335
219,5.344026666666667
220,5.971085833333333
221,5.128447777777777
222,3.2979341666666655
223,7.124015
224,10.388006666666666
225,13.288712500000003
226,16.450994166666668
227,14.994222777777777
228,7.5490208333333335
229,6.849751666666666
230,16.633178333333333
231,16.482968333333336
232,15.936088333333332
233,15.966700833333334
234,15.562510833333334
235,12.097500833333335
236,12.389429166666668
237,7.3309291666666665
238,17.695209166666668
239,20.79348
240,7.684780833333335
241,16.664513333333332
242,15.637785833333334
243,10.291458333333333
244,7.934466666666668
245,6.83027
246,1.137106666666667
247,5.054488333333333
248,2.288197499999999
249,1.975749166666666
250,20.256709166666667
251,19.781479166666667
252,20.1435425
253,14.829097500000001
254,4.488115
255,0.8880341666666655
256,2.5834991666666665
257,14.74188
258,7.835873333333335
259,7.06214
260,22.393113333333336
261,24.014509999999998
262,10.82081833333333
263,0.6304599999999999
264,2.2932516666666665
265,20.128380833333335
266,24.87926416666667
267,8.112195833333333
268,20.712955
269,27.668134166666665
270,14.916370833333332
271,1.9516366666666665
272,13.744429166666668
273,22.577873333333333
274,20.454581666666666
275,17.76863833333333
276,17.978245833333332
277,5.75758
278,0.8684441666666659
279,0.4612600000000002
280,0.2576075000000004
281,0.5574774999999997
282,11.89467083333333
283,10.112249166666667
284,16.068395
285,19.78169
286,20.242075833333335
287,14.410394166666668
288,18.684885833333336
289,14.619791666666666
290,11.282187500000001
291,8.541600833333334
292,7.654461666666667
293,7.9661125
294,4.291426666666667
295,7.143672500000001
296,19.052443333333333
297,18.335269166666667
298,18.127944166666666
299,5.766298333333334
300,5.406414166666667
301,5.728368333333333
302,9.577675833333332
303,0.7018941666666665
304,3.5876999999999994
305,3.0862766666666652
306,12.4972175
307,17.939080833333335
308,13.772725833333334
309,17.282775
310,9.413235833333333
311,5.891135833333332
312,18.05324166666667
313,6.449309166666667
314,1.220358333333333
315,1.2609249999999994
316,10.645706666666667
317,16.180020833333334
318,23.565036666666668
319,23.2691075
320,11.155502499999997
321,4.2801575
322,15.687489166666666
323,17.834864166666666
324,12.994165
325,7.135585833333333
326,0.4067549999999996
327,10.098685833333334
328,13.780390000000002
329,11.585082499999999
330,15.518334166666667
331,9.697415
332,6.816405833333332
333,4.404699166666666
334,3.695190833333333
335,9.338858333333334
336,13.094655833333334
337,4.041269166666667
338,3.914935833333334
339,16.801894166666667
340,19.075655
341,20.159827500000002
342,15.822704166666668
343,10.586990833333333
344,5.548659166666667
345,2.7375866666666666
346,5.628980833333333
347,5.144216666666666
348,5.878556666666668
349,9.634946666666666
350,8.507005833333334
351,5.749527499999999
352,1.4200891666666662
353,5.982740833333334
354,4.9177566666666666
355,2.4796816666666666
356,10.68363416666667
357,10.864384166666667
358,7.331756666666666
359,3.6469191666666654
360,8.816543333333334
361,4.863076666666666
362,5.426480833333333
363,4.209538333333334
364,4.158928333333334
365,2.020273333333333
366,2.071077499999999
367,4.631027499999999
368,1.977013333333333
369,6.578185
370,9.297102500000001
371,9.052014999999999
372,11.929553333333336
373,2.085455
374,6.171611666666667
375,5.012800833333333
376,1.3633483333333334
377,5.323241666666666
378,13.839996666666666
379,8.629935833333333
380,8.052326666666666
381,10.045040833333331
382,23.448004166666667
383,11.435088333333333
384,2.065778333333332
385,11.93253
386,8.866845
387,2.5983916666666667
388,5.058860833333333
389,17.619178333333334
390,11.544056666666668
391,12.991353333333334
392,1.996734166666667
393,19.844899166666668
394,2.772993333333332
395,18.837160833333332
396,15.1925975
397,18.47724
398,15.841831666666664
399,3.0179524999999985
400,21.12892916666667
401,22.796339166666666
402,20.237690833333332
403,18.400204166666665
404,10.087271666666668
405,6.093115833333333
406,17.095406666666666
407,25.483305833333333
408,23.75617916666667
409,19.439590833333337
410,13.5908025
411,16.8000125
412,13.300781666666667
413,14.534416666666667
414,18.899714166666666
415,10.383150833333334
416,12.338400833333333
417,30.175381666666663
418,18.688634999999998
419,8.099897499999999
420,32.242960833333335
421,38.373925
422,30.647961666666664
423,17.658183333333334
424,6.910474166666667
425,2.0270924999999997
426,10.959205833333334
427,9.693125833333335
428,20.258399999999998
429,22.218307499999998
430,15.364058333333332
431,22.427504166666665
432,14.797697499999998
433,17.052161666666667
434,13.954955833333335
435,28.404138333333332
436,22.019795833333333
437,31.765847499999996
438,22.997456666666665
439,19.46625416666667
440,8.137096666666666
441,32.81364666666666
442,38.403772499999995
443,34.320933333333336
444,22.1167475
445,10.4603825
446,2.4291541666666663
447,14.245641666666666
448,14.9697075
449,30.426826666666667
450,22.44914
451,15.38322
452,13.855214166666668
453,7.0439291666666675
454,21.53368416666667
455,19.751305000000002
456,22.834198333333333
457,14.691875833333333
458,14.96678
459,13.911111666666665
460,3.851113333333334
461,1.9932516666666658
462,0.6236416666666658
463,0.1964041666666664
464,8.951294166666667
465,11.386438333333333
466,2.7686933333333332
467,4.015114166666666
468,4.428064166666665
469,17.0664925
470,23.009955
471,16.252148333333334
472,5.283705
473,5.328076666666667
474,15.045570000000003
475,28.271865833333337
476,14.366085833333335
477,12.575491666666666
478,15.971636666666669
479,10.234754166666667
480,6.5508750000000004
481,4.678064166666666
482,3.403129166666666
483,5.006131666666666
484,15.324168333333333
485,11.210874166666665
486,3.845356666666666
487,0.9587333333333335
488,12.794661666666665
489,14.653984166666666
490,8.110557499999999
491,6.481045000000001
492,7.672930833333333
493,3.999703333333333
494,8.349955833333334
495,9.65428666666667
496,18.677323333333334
497,3.713623333333333
498,2.2498149999999986
499,3.046785
500,10.228714166666666
501,9.688744166666668
502,3.8463224999999994
503,2.434070833333333
504,1.2691583333333332
505,10.470976666666667
506,8.2567075
507,7.76163
508,3.1517033333333324
509,13.679026666666667
510,13.763721666666667
511,4.585825833333332
512,4.760429166666666
513,4.917153333333332
514,4.683884999999999
515,2.973308333333333
516,3.313989999999998
517,2.6490249999999995
518,5.545699999999999
519,3.8684958333333324
520,7.497937500000002
521,7.527440000000001
522,8.5369275
523,7.73755
524,8.511661666666667
525,8.449366666666668
526,17.407825
527,18.658266666666666
528,12.427963333333333
529,6.514892499999999
530,12.423809999999998
531,14.619656666666666
532,12.404695833333333
533,14.248638333333332
534,8.447145833333334
535,22.8502325
536,26.433283333333332
537,21.4420925
538,17.090999166666666
539,30.45396
540,27.827910000000003
541,18.346073333333333
542,14.502155833333333
543,5.587697500000001
544,10.178246666666666
545,13.948573333333334
546,15.720719166666667
547,23.471156666666662
548,14.121528333333332
549,7.957779166666666
550,7.846336666666667
551,5.6675933333333335
552,12.163595833333332
553,13.436820833333334
554,19.982203333333334
555,15.188617500000001
556,13.074024166666666
557,15.750508333333334
558,8.536673333333333
559,7.4089625
560,19.7162325
561,12.39928
562,14.594346666666667
563,15.114335833333334
564,10.460235833333334
565,2.2287974999999993
566,0.0
567,11.384585833333334
568,22.722287499999997
569,11.224285833333333
570,1.1497291666666658
571,6.202589166666667
572,13.988918333333332
573,18.831289166666668
